Time,E1,I1,E2,I2,E3,I3,AI8,Pm,Torque,Category
2.724,528.5908186,0.201727481,-166.992738,-0.751113226,-166.992738,0.549385745,1402.17993,148.9891745,1,NORMAL
2.725,468,0.423862439,4.63E-11,-0.776363098,4.63E-11,0.352500659,1402.179904,148.9841903,1,NORMAL
2.726,361.5980806,0.604506814,166.992738,-0.725617154,166.992738,0.12111034,1402.179859,148.981782,1,NORMAL
2.727,219.8004217,0.725977892,317.6390633,-0.603842738,317.6390633,-0.122135154,1402.179811,148.9828802,1,NORMAL
2.728,56.48716608,0.776385175,437.192664,-0.422959953,437.192664,-0.353425222,1402.179776,148.9870545,1,NORMAL
2.729,-112.3554469,0.750794433,513.9508006,-0.200674877,513.9508006,-0.550119556,1402.179766,148.9927121,1,NORMAL
2.73,-270.199926,0.651710675,540.399852,0.041253676,540.399852,-0.692964352,1402.179784,148.9977059,1,NORMAL
2.731,-401.5953537,0.488832925,513.9508006,0.279144006,513.9508006,-0.767976931,1402.179821,149.000117,1,NORMAL
2.732,-493.6798301,0.278104805,437.192664,0.489709763,437.192664,-0.767814568,1402.179861,148.9990355,1,NORMAL
2.733,-537.439485,0.040153885,317.6390633,0.652339284,317.6390633,-0.692493168,1402.179887,148.9948652,1,NORMAL
2.734,-528.5908186,-0.201727604,166.992738,0.751113335,166.992738,-0.549385731,1402.179889,148.9892204,1,NORMAL
2.735,-468,-0.42386256,2.09E-11,0.77636317,2.09E-11,-0.35250061,1402.179863,148.984232,1,NORMAL
2.736,-361.5980806,-0.604506946,-166.992738,0.725617196,-166.992738,-0.12111025,1402.179819,148.9818287,1,NORMAL
2.737,-219.8004217,-0.725977998,-317.6390633,0.60384274,-317.6390633,0.122135258,1402.179771,148.9829224,1,NORMAL
2.738,-56.48716608,-0.776385262,-437.192664,0.422959911,-437.192664,0.353425351,1402.179737,148.9871001,1,NORMAL
2.739,112.3554469,-0.750794482,-513.9508006,0.200674803,-513.9508006,0.550119679,1402.179727,148.992756,1,NORMAL
2.74,270.199926,-0.651710685,-540.399852,-0.041253776,-540.399852,0.692964461,1402.179745,148.997748,1,NORMAL
2.741,401.5953537,-0.488832882,-513.9508006,-0.279144143,-513.9508006,0.767977025,1402.179783,149.0001679,1,NORMAL
2.742,493.6798301,-0.278104733,-437.192664,-0.489709884,-437.192664,0.767814617,1402.179823,148.9990803,1,NORMAL
2.743,537.439485,-0.040153755,-317.6390633,-0.652339427,-317.6390633,0.692493182,1402.17985,148.9949225,1,NORMAL
2.744,528.5908186,0.201727723,-166.992738,-0.751113427,-166.992738,0.549385704,1402.179852,148.9892662,1,NORMAL
2.745,468,0.423862713,3.47E-11,-0.776363244,3.47E-11,0.352500531,1402.179827,148.9842875,1,NORMAL
2.746,361.5980806,0.604507074,166.992738,-0.725617221,166.992738,0.121110147,1402.179782,148.9818778,1,NORMAL
2.747,219.8004217,0.725978106,317.6390633,-0.60384272,317.6390633,-0.122135386,1402.179735,148.9829715,1,NORMAL
2.748,56.48716608,0.776385332,437.192664,-0.422959854,437.192664,-0.353425478,1402.179701,148.9871456,1,NORMAL
2.749,-112.3554469,0.750794521,513.9508006,-0.200674706,513.9508006,-0.550119815,1402.179691,148.9928055,1,NORMAL
2.75,-270.199926,0.651710681,540.399852,0.041253903,540.399852,-0.692964584,1402.17971,148.9978,1,NORMAL
2.751,-401.5953537,0.48883285,513.9508006,0.27914426,513.9508006,-0.76797711,1402.179747,149.0002098,1,NORMAL
2.752,-493.6798301,0.278104653,437.192664,0.489710024,437.192664,-0.767814678,1402.179788,148.9991297,1,NORMAL
2.753,-537.439485,0.040153669,317.6390633,0.65233953,317.6390633,-0.692493199,1402.179815,148.9949612,1,NORMAL
2.754,-528.5908186,-0.201727846,166.992738,0.751113528,166.992738,-0.549385681,1402.179818,148.9893117,1,NORMAL
2.755,-468,-0.423862827,3.26E-11,0.776363307,3.26E-11,-0.35250048,1402.179792,148.984327,1,NORMAL
2.756,-361.5980806,-0.604507189,-166.992738,0.725617251,-166.992738,-0.121110063,1402.179748,148.9819191,1,NORMAL
2.757,-219.8004217,-0.725978185,-317.6390633,0.603842718,-317.6390633,0.122135467,1402.1797,148.9830044,1,NORMAL
2.758,-56.48716608,-0.776385409,-437.192664,0.422959807,-437.192664,0.353425602,1402.179667,148.9871909,1,NORMAL
2.759,112.3554469,-0.750794559,-513.9508006,0.200674629,-513.9508006,0.55011993,1402.179658,148.9928484,1,NORMAL
2.76,270.199926,-0.651710682,-540.399852,-0.041254002,-540.399852,0.692964685,1402.179677,148.9978414,1,NORMAL
2.761,401.5953537,-0.4888328,-513.9508006,-0.279144395,-513.9508006,0.767977195,1402.179715,149.0002601,1,NORMAL
2.762,493.6798301,-0.278104579,-437.192664,-0.489710143,-437.192664,0.767814722,1402.179756,148.9991726,1,NORMAL
2.763,537.439485,-0.040153557,-317.6390633,-0.65233965,-317.6390633,0.692493207,1402.179783,148.9950094,1,NORMAL
2.764,528.5908186,0.201727956,-166.992738,-0.75111361,-166.992738,0.549385654,1402.179785,148.9893532,1,NORMAL
2.765,468,0.42386296,2.30E-11,-0.77636337,2.30E-11,0.352500409,1402.179761,148.9843749,1,NORMAL
2.766,361.5980806,0.604507317,166.992738,-0.725617277,166.992738,0.12110996,1402.179717,148.9819678,1,NORMAL
2.767,219.8004217,0.725978306,317.6390633,-0.603842701,317.6390633,-0.122135606,1402.17967,148.9830581,1,NORMAL
2.768,56.48716608,0.77638547,437.192664,-0.422959768,437.192664,-0.353425702,1402.179636,148.9872264,1,NORMAL
2.769,-112.3554469,0.7507946,513.9508006,-0.200674545,513.9508006,-0.550120055,1402.179627,148.9928929,1,NORMAL
2.77,-270.199926,0.651710686,540.399852,0.041254098,540.399852,-0.692964784,1402.179646,148.9978808,1,NORMAL
2.771,-401.5953537,0.488832781,513.9508006,0.279144475,513.9508006,-0.767977257,1402.179684,149.0002888,1,NORMAL
2.772,-493.6798301,0.278104504,437.192664,0.489710271,437.192664,-0.767814775,1402.179726,148.9992185,1,NORMAL
2.773,-537.439485,0.040153464,317.6390633,0.65233976,317.6390633,-0.692493224,1402.179753,148.9950505,1,NORMAL
2.774,-528.5908186,-0.201728072,166.992738,0.751113706,166.992738,-0.549385635,1402.179756,148.9893963,1,NORMAL
2.775,-468,-0.423863062,-1.72E-11,0.776363427,-1.72E-11,-0.352500365,1402.179731,148.9844105,1,NORMAL
2.776,-361.5980806,-0.604507409,-166.992738,0.725617303,-166.992738,-0.121109894,1402.179687,148.9820007,1,NORMAL
2.777,-219.8004217,-0.725978401,-317.6390633,0.603842694,-317.6390633,0.122135707,1402.17964,148.9830973,1,NORMAL
2.778,-56.48716608,-0.77638555,-437.192664,0.422959723,-437.192664,0.353425827,1402.179607,148.9872701,1,NORMAL
2.779,112.3554469,-0.750794639,-513.9508006,0.200674486,-513.9508006,0.550120153,1402.179598,148.9929262,1,NORMAL
2.78,270.199926,-0.651710695,-540.399852,-0.041254188,-540.399852,0.692964883,1402.179617,148.9979184,1,NORMAL
2.781,401.5953537,-0.488832759,-513.9508006,-0.279144587,-513.9508006,0.767977346,1402.179655,149.0003282,1,NORMAL
2.782,493.6798301,-0.278104472,-437.192664,-0.489710355,-437.192664,0.767814827,1402.179696,148.9992451,1,NORMAL
2.783,537.439485,-0.040153419,-317.6390633,-0.65233983,-317.6390633,0.692493249,1402.179724,148.9950734,1,NORMAL
2.784,528.5908186,0.201728154,-166.992738,-0.751113783,-166.992738,0.549385629,1402.179727,148.9894271,1,NORMAL
2.785,468,0.423863141,1.14E-11,-0.776363478,1.14E-11,0.352500336,1402.179702,148.9844373,1,NORMAL
2.786,361.5980806,0.604507501,166.992738,-0.725617334,166.992738,0.121109834,1402.179658,148.9820326,1,NORMAL
2.787,219.8004217,0.725978472,317.6390633,-0.603842699,317.6390633,-0.122135774,1402.179612,148.9831247,1,NORMAL
2.788,56.48716608,0.776385612,437.192664,-0.422959696,437.192664,-0.353425916,1402.179579,148.9873017,1,NORMAL
2.789,-112.3554469,0.750794675,513.9508006,-0.20067444,513.9508006,-0.550120235,1402.17957,148.9929558,1,NORMAL
2.79,-270.199926,0.651710702,540.399852,0.041254249,540.399852,-0.692964951,1402.179589,148.9979449,1,NORMAL
2.791,-401.5953537,0.488832724,513.9508006,0.279144682,513.9508006,-0.767977406,1402.179628,149.0003643,1,NORMAL
2.792,-493.6798301,0.278104418,437.192664,0.489710435,437.192664,-0.767814853,1402.179669,148.9992762,1,NORMAL
2.793,-537.439485,0.040153315,317.6390633,0.652339935,317.6390633,-0.69249325,1402.179697,148.9951178,1,NORMAL
2.794,-528.5908186,-0.201728242,166.992738,0.751113843,166.992738,-0.549385601,1402.1797,148.9894607,1,NORMAL
2.795,-468,-0.423863261,-5.57E-12,0.776363529,-5.57E-12,-0.352500268,1402.179676,148.9844811,1,NORMAL
2.796,-361.5980806,-0.604507596,-166.992738,0.725617347,-166.992738,-0.121109751,1402.179633,148.9820704,1,NORMAL
2.797,-219.8004217,-0.725978552,-317.6390633,0.603842677,-317.6390633,0.122135875,1402.179586,148.9831629,1,NORMAL
2.798,-56.48716608,-0.776385661,-437.192664,0.42295965,-437.192664,0.353426011,1402.179553,148.9873356,1,NORMAL
2.799,112.3554469,-0.750794702,-513.9508006,0.200674361,-513.9508006,0.550120341,1402.179545,148.9929942,1,NORMAL
2.8,270.199926,-0.651710699,-540.399852,-0.041254353,-540.399852,0.692965052,1402.179564,148.9979872,1,NORMAL
2.801,401.5953537,-0.488832705,-513.9508006,-0.279144771,-513.9508006,0.767977476,1402.179602,149.0003955,1,NORMAL
2.802,493.6798301,-0.278104362,-437.192664,-0.489710546,-437.192664,0.767814907,1402.179644,148.9993139,1,NORMAL
2.803,537.439485,-0.040153261,-317.6390633,-0.652340011,-317.6390633,0.692493272,1402.179672,148.9951439,1,NORMAL
2.804,528.5908186,0.201728329,-166.992738,-0.751113923,-166.992738,0.549385594,1402.179676,148.9894929,1,NORMAL
2.805,468,0.423863337,6.12E-11,-0.776363579,6.12E-11,0.352500242,1402.179651,148.9845067,1,NORMAL
2.806,361.5980806,0.604507675,166.992738,-0.725617376,166.992738,0.1211097,1402.179608,148.9820974,1,NORMAL
2.807,219.8004217,0.725978602,317.6390633,-0.603842685,317.6390633,-0.122135917,1402.179561,148.9831813,1,NORMAL
2.808,56.48716608,0.776385716,437.192664,-0.422959622,437.192664,-0.353426095,1402.179528,148.9873665,1,NORMAL
2.809,-112.3554469,0.750794729,513.9508006,-0.200674312,513.9508006,-0.550120417,1402.17952,148.9930228,1,NORMAL
2.81,-270.199926,0.6517107,540.399852,0.041254418,540.399852,-0.692965118,1402.17954,148.9980146,1,NORMAL
2.811,-401.5953537,0.488832666,513.9508006,0.279144868,513.9508006,-0.767977534,1402.179579,149.000432,1,NORMAL
2.812,-493.6798301,0.278104309,437.192664,0.489710625,437.192664,-0.767814934,1402.179621,148.9993434,1,NORMAL
2.813,-537.439485,0.040153178,317.6390633,0.652340096,317.6390633,-0.692493274,1402.179649,148.995179,1,NORMAL
2.814,-528.5908186,-0.201728405,166.992738,0.751113975,166.992738,-0.54938557,1402.179652,148.9895218,1,NORMAL
2.815,-468,-0.423863434,6.08E-12,0.77636362,6.08E-12,-0.352500186,1402.179628,148.9845425,1,NORMAL
2.816,-361.5980806,-0.60450777,-166.992738,0.72561739,-166.992738,-0.12110962,1402.179585,148.9821343,1,NORMAL
2.817,-219.8004217,-0.725978694,-317.6390633,0.603842667,-317.6390633,0.122136027,1402.179539,148.9832236,1,NORMAL
2.818,-56.48716608,-0.776385755,-437.192664,0.422959592,-437.192664,0.353426164,1402.179506,148.9873909,1,NORMAL
2.819,112.3554469,-0.750794757,-513.9508006,0.200674246,-513.9508006,0.550120511,1402.179498,148.9930565,1,NORMAL
2.82,270.199926,-0.6517107,-540.399852,-0.041254489,-540.399852,0.692965189,1402.179518,148.9980434,1,NORMAL
2.821,401.5953537,-0.488832653,-513.9508006,-0.27914492,-513.9508006,0.767977573,1402.179556,149.0004505,1,NORMAL
2.822,493.6798301,-0.278104248,-437.192664,-0.489710725,-437.192664,0.767814973,1402.179599,148.9993792,1,NORMAL
2.823,537.439485,-0.040153107,-317.6390633,-0.652340178,-317.6390633,0.692493285,1402.179627,148.9952103,1,NORMAL
2.824,528.5908186,0.201728495,-166.992738,-0.751114049,-166.992738,0.549385555,1402.17963,148.9895552,1,NORMAL
2.825,468,0.423863509,4.95E-11,-0.776363662,4.95E-11,0.352500153,1402.179606,148.9845684,1,NORMAL
2.826,361.5980806,0.604507835,166.992738,-0.725617408,166.992738,0.121109573,1402.179563,148.9821577,1,NORMAL
2.827,219.8004217,0.725978766,317.6390633,-0.603842661,317.6390633,-0.122136105,1402.179517,148.9832534,1,NORMAL
2.828,56.48716608,0.776385818,437.192664,-0.422959556,437.192664,-0.353426262,1402.179484,148.9874253,1,NORMAL
2.829,-112.3554469,0.750794787,513.9508006,-0.200674204,513.9508006,-0.550120582,1402.179476,148.9930804,1,NORMAL
2.83,-270.199926,0.651710708,540.399852,0.041254557,540.399852,-0.692965265,1402.179496,148.9980718,1,NORMAL
2.831,-401.5953537,0.488832638,513.9508006,0.279145006,513.9508006,-0.767977644,1402.179535,149.0004806,1,NORMAL
2.832,-493.6798301,0.278104231,437.192664,0.489710782,437.192664,-0.767815013,1402.179577,148.9993966,1,NORMAL
2.833,-537.439485,0.040153082,317.6390633,0.652340224,317.6390633,-0.692493307,1402.179605,148.9952239,1,NORMAL
2.834,-528.5908186,-0.201728553,166.992738,0.751114106,166.992738,-0.549385553,1402.179609,148.9895767,1,NORMAL
2.835,-468,-0.423863562,1.77E-11,0.776363699,1.77E-11,-0.352500137,1402.179585,148.9845861,1,NORMAL
2.836,-361.5980806,-0.604507902,-166.992738,0.725617433,-166.992738,-0.121109531,1402.179542,148.9821804,1,NORMAL
2.837,-219.8004217,-0.725978816,-317.6390633,0.603842668,-317.6390633,0.122136148,1402.179496,148.9832716,1,NORMAL
2.838,-56.48716608,-0.776385857,-437.192664,0.422959547,-437.192664,0.35342631,1402.179463,148.9874426,1,NORMAL
2.839,112.3554469,-0.75079482,-513.9508006,0.20067416,-513.9508006,0.55012066,1402.179456,148.9931084,1,NORMAL
2.84,270.199926,-0.651710718,-540.399852,-0.041254603,-540.399852,0.692965321,1402.179476,148.9980925,1,NORMAL
2.841,401.5953537,-0.488832615,-513.9508006,-0.279145081,-513.9508006,0.767977696,1402.179515,149.0005093,1,NORMAL
2.842,493.6798301,-0.278104196,-437.192664,-0.48971084,-437.192664,0.767815036,1402.179557,148.9994189,1,NORMAL
2.843,537.439485,-0.040153004,-317.6390633,-0.652340308,-317.6390633,0.692493312,1402.179586,148.9952586,1,NORMAL
2.844,528.5908186,0.201728611,-166.992738,-0.751114149,-166.992738,0.549385538,1402.179589,148.9896,1,NORMAL
2.845,468,0.423863651,3.79E-11,-0.776363739,3.79E-11,0.352500088,1402.179566,148.984619,1,NORMAL
2.846,361.5980806,0.604507969,166.992738,-0.725617443,166.992738,0.121109474,1402.179523,148.9822072,1,NORMAL
2.847,219.8004217,0.725978871,317.6390633,-0.603842651,317.6390633,-0.12213622,1402.179477,148.9832989,1,NORMAL
2.848,56.48716608,0.776385895,437.192664,-0.422959506,437.192664,-0.35342639,1402.179444,148.987471,1,NORMAL
2.849,-112.3554469,0.75079483,513.9508006,-0.200674115,513.9508006,-0.550120715,1402.179437,148.9931289,1,NORMAL
2.85,-270.199926,0.651710708,540.399852,0.041254676,540.399852,-0.692965384,1402.179457,148.9981214,1,NORMAL
2.851,-401.5953537,0.488832597,513.9508006,0.279145138,513.9508006,-0.767977735,1402.179496,149.0005293,1,NORMAL
2.852,-493.6798301,0.278104147,437.192664,0.48971092,437.192664,-0.767815068,1402.179538,148.9994472,1,NORMAL
2.853,-537.439485,0.040152963,317.6390633,0.652340356,317.6390633,-0.692493319,1402.179567,148.9952768,1,NORMAL
2.854,-528.5908186,-0.201728681,166.992738,0.751114205,166.992738,-0.549385523,1402.179571,148.9896253,1,NORMAL
2.855,-468,-0.423863709,-3.21E-11,0.776363771,-3.21E-11,-0.352500062,1402.179547,148.9846387,1,NORMAL
2.856,-361.5980806,-0.60450803,-166.992738,0.72561746,-166.992738,-0.12110943,1402.179504,148.9822289,1,NORMAL
2.857,-219.8004217,-0.725978905,-317.6390633,0.603842653,-317.6390633,0.122136251,1402.179458,148.9833122,1,NORMAL
2.858,-56.48716608,-0.776385939,-437.192664,0.422959479,-437.192664,0.35342646,1402.179426,148.9874968,1,NORMAL
2.859,112.3554469,-0.75079485,-513.9508006,0.200674073,-513.9508006,0.550120777,1402.179418,148.9931525,1,NORMAL
2.86,270.199926,-0.651710709,-540.399852,-0.041254729,-540.399852,0.692965438,1402.179439,148.9981437,1,NORMAL
2.861,401.5953537,-0.488832563,-513.9508006,-0.279145221,-513.9508006,0.767977783,1402.179478,149.0005605,1,NORMAL
2.862,493.6798301,-0.278104104,-437.192664,-0.489710985,-437.192664,0.767815089,1402.17952,148.9994711,1,NORMAL
2.863,537.439485,-0.040152893,-317.6390633,-0.652340427,-317.6390633,0.692493321,1402.179549,148.995306,1,NORMAL
2.864,528.5908186,0.201728741,-166.992738,-0.751114247,-166.992738,0.549385506,1402.179553,148.9896481,1,NORMAL
2.865,468,0.423863789,2.62E-11,-0.776363806,2.62E-11,0.352500017,1402.179529,148.984668,1,NORMAL
2.866,361.5980806,0.604508108,166.992738,-0.725617473,166.992738,0.121109365,1402.179487,148.9822591,1,NORMAL
2.867,219.8004217,0.725978984,317.6390633,-0.60384264,317.6390633,-0.122136344,1402.179441,148.9833477,1,NORMAL
2.868,56.48716608,0.776385968,437.192664,-0.422959459,437.192664,-0.353426509,1402.179408,148.9875142,1,NORMAL
2.869,-112.3554469,0.750794874,513.9508006,-0.200674022,513.9508006,-0.550120852,1402.179401,148.9931791,1,NORMAL
2.87,-270.199926,0.65171071,540.399852,0.041254782,540.399852,-0.692965493,1402.179422,148.9981652,1,NORMAL
2.871,-401.5953537,0.488832557,513.9508006,0.279145252,513.9508006,-0.76797781,1402.17946,149.0005716,1,NORMAL
2.872,-493.6798301,0.278104057,437.192664,0.489711064,437.192664,-0.767815121,1402.179504,148.9994996,1,NORMAL
2.873,-537.439485,0.040152839,317.6390633,0.652340492,317.6390633,-0.692493331,1402.179532,148.9953299,1,NORMAL
2.874,-528.5908186,-0.201728811,166.992738,0.751114306,166.992738,-0.549385495,1402.179536,148.9896742,1,NORMAL
2.875,-468,-0.423863843,-2.04E-11,0.776363838,-2.04E-11,-0.352499995,1402.179513,148.9846867,1,NORMAL
2.876,-361.5980806,-0.604508154,-166.992738,0.725617487,-166.992738,-0.121109333,1402.17947,148.9822753,1,NORMAL
2.877,-219.8004217,-0.725979039,-317.6390633,0.603842636,-317.6390633,0.122136403,1402.179425,148.9833703,1,NORMAL
2.878,-56.48716608,-0.776386019,-437.192664,0.422959432,-437.192664,0.353426588,1402.179392,148.9875416,1,NORMAL
2.879,112.3554469,-0.750794897,-513.9508006,0.200673993,-513.9508006,0.550120904,1402.179385,148.9931961,1,NORMAL
2.88,270.199926,-0.651710717,-540.399852,-0.041254833,-540.399852,0.692965551,1402.179405,148.9981868,1,NORMAL
2.881,401.5953537,-0.488832547,-513.9508006,-0.27914532,-513.9508006,0.767977867,1402.179444,149.0005949,1,NORMAL
2.882,493.6798301,-0.278104049,-437.192664,-0.489711103,-437.192664,0.767815152,1402.179487,148.9995104,1,NORMAL
2.883,537.439485,-0.040152829,-317.6390633,-0.65234052,-317.6390633,0.692493349,1402.179516,148.9953371,1,NORMAL
2.884,528.5908186,0.201728852,-166.992738,-0.751114348,-166.992738,0.549385496,1402.17952,148.9896892,1,NORMAL
2.885,468,0.423863878,7.60E-11,-0.776363865,7.60E-11,0.352499987,1402.179496,148.984698,1,NORMAL
2.886,361.5980806,0.604508204,166.992738,-0.725617507,166.992738,0.121109303,1402.179454,148.9822918,1,NORMAL
2.887,219.8004217,0.725979074,317.6390633,-0.603842644,317.6390633,-0.12213643,1402.179408,148.9833822,1,NORMAL
2.888,56.48716608,0.776386047,437.192664,-0.422959428,437.192664,-0.35342662,1402.179376,148.987553,1,NORMAL
2.889,-112.3554469,0.750794923,513.9508006,-0.200673962,513.9508006,-0.550120961,1402.179369,148.9932167,1,NORMAL
2.89,-270.199926,0.651710729,540.399852,0.041254852,540.399852,-0.69296558,1402.179389,148.9981962,1,NORMAL
2.891,-401.5953537,0.48883253,513.9508006,0.279145369,513.9508006,-0.767977899,1402.179429,149.0006141,1,NORMAL
2.892,-493.6798301,0.278104025,437.192664,0.489711137,437.192664,-0.767815162,1402.179471,148.9995246,1,NORMAL
2.893,-537.439485,0.040152764,317.6390633,0.652340584,317.6390633,-0.692493348,1402.179501,148.9953648,1,NORMAL
2.894,-528.5908186,-0.201728895,166.992738,0.751114375,166.992738,-0.54938548,1402.179505,148.9897064,1,NORMAL
2.895,-468,-0.423863951,-8.75E-12,0.776363894,-8.75E-12,-0.352499942,1402.179482,148.9847254,1,NORMAL
2.896,-361.5980806,-0.604508256,-166.992738,0.725617511,-166.992738,-0.121109255,1402.179439,148.9823134,1,NORMAL
2.897,-219.8004217,-0.725979117,-317.6390633,0.603842626,-317.6390633,0.122136491,1402.179394,148.9834047,1,NORMAL
2.898,-56.48716608,-0.776386076,-437.192664,0.422959391,-437.192664,0.353426685,1402.179362,148.9875762,1,NORMAL
2.899,112.3554469,-0.750794929,-513.9508006,0.200673922,-513.9508006,0.550121007,1402.179354,148.9932336,1,NORMAL
2.9,270.199926,-0.651710717,-540.399852,-0.041254927,-540.399852,0.692965644,1402.179375,148.9982255,1,NORMAL
2.901,401.5953537,-0.488832515,-513.9508006,-0.279145422,-513.9508006,0.767977937,1402.179414,149.0006327,1,NORMAL
2.902,493.6798301,-0.278103984,-437.192664,-0.48971121,-437.192664,0.767815194,1402.179457,148.9995499,1,NORMAL
2.903,537.439485,-0.040152735,-317.6390633,-0.652340624,-317.6390633,0.692493359,1402.179486,148.9953788,1,NORMAL
2.904,528.5908186,0.201728951,-166.992738,-0.751114424,-166.992738,0.549385473,1402.179491,148.9897266,1,NORMAL
2.905,468,0.423863993,6.43E-11,-0.776363921,6.43E-11,0.352499928,1402.179467,148.9847393,1,NORMAL
2.906,361.5980806,0.604508302,166.992738,-0.725617528,166.992738,0.121109226,1402.179425,148.9823288,1,NORMAL
2.907,219.8004217,0.725979137,317.6390633,-0.603842633,317.6390633,-0.122136504,1402.179379,148.9834115,1,NORMAL
2.908,56.48716608,0.77638611,437.192664,-0.422959374,437.192664,-0.353426736,1402.179348,148.9875955,1,NORMAL
2.909,-112.3554469,0.750794944,513.9508006,-0.200673894,513.9508006,-0.55012105,1402.179341,148.9932506,1,NORMAL
2.91,-270.199926,0.651710717,540.399852,0.041254964,540.399852,-0.692965681,1402.179361,148.9982411,1,NORMAL
2.911,-401.5953537,0.488832486,513.9508006,0.279145487,513.9508006,-0.767977973,1402.179401,149.0006573,1,NORMAL
2.912,-493.6798301,0.278103951,437.192664,0.489711257,437.192664,-0.767815208,1402.179444,148.9995674,1,NORMAL
2.913,-537.439485,0.040152679,317.6390633,0.652340678,317.6390633,-0.692493357,1402.179473,148.9954018,1,NORMAL
2.914,-528.5908186,-0.201728995,166.992738,0.751114452,166.992738,-0.549385457,1402.179477,148.9897433,1,NORMAL
2.915,-468,-0.423864057,2.90E-12,0.776363947,2.90E-12,-0.35249989,1402.179455,148.9847627,1,NORMAL
2.916,-361.5980806,-0.604508364,-166.992738,0.725617536,-166.992738,-0.121109172,1402.179413,148.9823533,1,NORMAL
2.917,-219.8004217,-0.725979202,-317.6390633,0.60384262,-317.6390633,0.122136582,1402.179367,148.9834413,1,NORMAL
2.918,-56.48716608,-0.776386129,-437.192664,0.422959359,-437.192664,0.35342677,1402.179335,148.9876074,1,NORMAL
2.919,112.3554469,-0.750794962,-513.9508006,0.200673852,-513.9508006,0.550121109,1402.179328,148.9932716,1,NORMAL
2.92,270.199926,-0.651710717,-540.399852,-0.041255004,-540.399852,0.692965722,1402.179349,148.9982573,1,NORMAL
2.921,401.5953537,-0.488832484,-513.9508006,-0.279145504,-513.9508006,0.767977988,1402.179388,149.0006631,1,NORMAL
2.922,493.6798301,-0.278103911,-437.192664,-0.489711321,-437.192664,0.767815232,1402.179432,148.9995906,1,NORMAL
2.923,537.439485,-0.040152636,-317.6390633,-0.652340728,-317.6390633,0.692493364,1402.179461,148.9954204,1,NORMAL
2.924,528.5908186,0.201729051,-166.992738,-0.7511145,-166.992738,0.549385449,1402.179466,148.989764,1,NORMAL
2.925,468,0.423864096,5.27E-11,-0.776363971,5.27E-11,0.352499875,1402.179442,148.9847761,1,NORMAL
2.926,361.5980806,0.604508396,166.992738,-0.725617546,166.992738,0.121109151,1402.1794,148.9823641,1,NORMAL
2.927,219.8004217,0.725979245,317.6390633,-0.603842617,317.6390633,-0.122136629,1402.179355,148.9834586,1,NORMAL
2.928,56.48716608,0.776386171,437.192664,-0.422959337,437.192664,-0.353426834,1402.179323,148.9876293,1,NORMAL
2.929,-112.3554469,0.75079498,513.9508006,-0.200673833,513.9508006,-0.550121147,1402.179316,148.9932833,1,NORMAL
2.93,-270.199926,0.651710725,540.399852,0.041255042,540.399852,-0.692965767,1402.179337,148.9982734,1,NORMAL
2.931,-401.5953537,0.488832479,513.9508006,0.279145557,513.9508006,-0.767978035,1402.179377,149.000681,1,NORMAL
2.932,-493.6798301,0.278103913,437.192664,0.489711344,437.192664,-0.767815257,1402.17942,148.9995959,1,NORMAL
2.933,-537.439485,0.040152639,317.6390633,0.652340742,317.6390633,-0.692493381,1402.179449,148.9954221,1,NORMAL
2.934,-528.5908186,-0.201729077,166.992738,0.75111453,166.992738,-0.549385453,1402.179454,148.9897736,1,NORMAL
2.935,-468,-0.423864115,-4.68E-11,0.77636399,-4.68E-11,-0.352499874,1402.17943,148.9847818,1,NORMAL
2.936,-361.5980806,-0.604508431,-166.992738,0.725617564,-166.992738,-0.121109133,1402.179388,148.9823751,1,NORMAL
2.937,-219.8004217,-0.725979267,-317.6390633,0.603842627,-317.6390633,0.122136641,1402.179343,148.9834649,1,NORMAL
2.938,-56.48716608,-0.77638619,-437.192664,0.422959339,-437.192664,0.353426851,1402.179311,148.9876355,1,NORMAL
2.939,112.3554469,-0.750795,-513.9508006,0.200673814,-513.9508006,0.550121186,1402.179305,148.9932974,1,NORMAL
2.94,270.199926,-0.651710735,-540.399852,-0.041255062,-540.399852,0.692965797,1402.179326,148.998283,1,NORMAL
2.941,401.5953537,-0.488832467,-513.9508006,-0.2791456,-513.9508006,0.767978067,1402.179366,149.0006983,1,NORMAL
2.942,493.6798301,-0.278103899,-437.192664,-0.48971137,-437.192664,0.767815268,1402.179409,148.9996065,1,NORMAL
2.943,537.439485,-0.040152589,-317.6390633,-0.652340796,-317.6390633,0.692493385,1402.179439,148.9954447,1,NORMAL
2.944,528.5908186,0.201729103,-166.992738,-0.751114549,-166.992738,0.549385446,1402.179443,148.9897848,1,NORMAL
2.945,468,0.42386417,-2.04E-11,-0.776364013,-2.04E-11,0.352499843,1402.17942,148.9848026,1,NORMAL
2.946,361.5980806,0.604508465,166.992738,-0.725617566,166.992738,0.121109102,1402.179378,148.9823896,1,NORMAL
2.947,219.8004217,0.725979295,317.6390633,-0.603842613,317.6390633,-0.122136682,1402.179333,148.9834802,1,NORMAL
2.948,56.48716608,0.776386207,437.192664,-0.422959313,437.192664,-0.353426895,1402.179302,148.9876511,1,NORMAL
2.949,-112.3554469,0.750795,513.9508006,-0.200673787,513.9508006,-0.550121214,1402.179295,148.9933081,1,NORMAL
2.95,-270.199926,0.651710723,540.399852,0.041255105,540.399852,-0.692965828,1402.179316,148.9982995,1,NORMAL
